Fecha,Nombre Embalse,Volumen Útil Diario Energía kWh,Volumen Máximo Util Gwh
2017-11-30,BETANIA,80198600,124.66
2017-11-30,EL QUIMBO,589348300,1113.81
2017-11-30,MUNA,51082800,57.6
2017-11-30,PRADO,37753700,57.2
2017-11-30,TOPOCORO,971801000,1003.3
2017-11-30,CHUZA,749892600,980.6
2017-11-30,ESMERALDA,960797400,1112.97
2017-11-30,GUAVIO,1616576000,2091.46
2017-11-30,ALTOANCHICAYA,10000400,36.88
2017-11-30,CALIMA1,193866700,217.04
2017-11-30,SALVAJINA,103470500,171.82
2017-12-01,AMANI,224198800,246.13
2017-12-01,MIRAFLORES,281096100,313.1
2017-12-01,PENOL,3575734800,4078.46
2017-12-01,PLAYAS,109219500,96.35
2017-12-01,PORCE II,120821300,130.14
2017-12-01,PORCE III,61675000,117.29
2017-12-01,PUNCHINA,50851600,65.12
2017-12-01,RIOGRANDE2,536234200,560.59
2017-12-01,SAN LORENZO,386654200,422.91
2017-12-01,TRONERAS,45765200,71
2017-12-01,URRA1,142210500,158.45
2017-12-01,AGREGADO BOGOTA,1514102900,3763.5
2017-12-01,BETANIA,83354200,124.66
2017-12-01,EL QUIMBO,586586300,1113.81
2017-12-01,MUNA,50171500,57.6
2017-12-01,PRADO,38469700,57.2
2017-12-01,TOPOCORO,966607800,1003.3
2017-12-01,CHUZA,743872900,980.6
2017-12-01,ESMERALDA,964785400,1112.97
2017-12-01,GUAVIO,1612894900,2091.46
2017-12-01,ALTOANCHICAYA,15204100,36.88
2017-12-01,CALIMA1,195115100,217.04
2017-12-01,SALVAJINA,104351200,171.82
2017-12-02,AMANI,227232600,246.13
2017-12-02,MIRAFLORES,281952400,313.1
2017-12-02,PENOL,3561506700,4078.46
2017-12-02,PLAYAS,108942800,96.35
2017-12-02,PORCE II,107948300,130.14
2017-12-02,PORCE III,80145900,117.29
2017-12-02,PUNCHINA,42070500,65.12
2017-12-02,RIOGRANDE2,545471200,560.59
2017-12-02,SAN LORENZO,390264800,422.91
2017-12-02,TRONERAS,40004600,71
2017-12-02,URRA1,142009000,158.45
2017-12-02,AGREGADO BOGOTA,1512681200,3763.5
2017-12-02,BETANIA,89100000,124.66
2017-12-02,EL QUIMBO,586864900,1113.81
2017-12-02,MUNA,56049900,57.6
2017-12-02,PRADO,40351700,57.2
2017-12-02,TOPOCORO,962411200,1003.3
2017-12-02,CHUZA,737643600,980.6
2017-12-02,ESMERALDA,968773300,1112.97
2017-12-02,GUAVIO,1604932200,2091.46
2017-12-02,ALTOANCHICAYA,25685500,36.88
2017-12-02,CALIMA1,196052600,217.04
2017-12-02,SALVAJINA,111229700,171.82
2017-12-03,AMANI,227298700,246.13
2017-12-03,MIRAFLORES,282594600,313.1
2017-12-03,PENOL,3556772200,4078.46
2017-12-03,PLAYAS,106936000,96.35
2017-12-03,PORCE II,104324900,130.14
2017-12-03,PORCE III,76285900,117.29
2017-12-03,PUNCHINA,52747300,65.12
2017-12-03,RIOGRANDE2,541105500,560.59
2017-12-03,SAN LORENZO,386654200,422.91
2017-12-03,TRONERAS,33359000,71
2017-12-03,URRA1,141137600,158.45
2017-12-03,AGREGADO BOGOTA,1511683200,3763.5
2017-12-03,BETANIA,95573200,124.66
2017-12-03,EL QUIMBO,590727000,1113.81
2017-12-03,MUNA,57599200,57.6
2017-12-03,PRADO,42158000,57.2
2017-12-03,TOPOCORO,960436100,1003.3
2017-12-03,CHUZA,730516600,980.6
2017-12-03,ESMERALDA,972761300,1112.97
2017-12-03,GUAVIO,1608912200,2091.46
2017-12-03,ALTOANCHICAYA,20950400,36.88
2017-12-03,CALIMA1,196886600,217.04
2017-12-03,SALVAJINA,115950300,171.82
2017-12-04,AMANI,225228400,246.13
2017-12-04,MIRAFLORES,283236800,313.1
2017-12-04,PENOL,3552037600,4078.46
2017-12-04,PLAYAS,105190200,96.35
2017-12-04,PORCE II,103935500,130.14
2017-12-04,PORCE III,71703700,117.29
2017-12-04,PUNCHINA,43556800,65.12
2017-12-04,RIOGRANDE2,535408500,560.59
2017-12-04,SAN LORENZO,394139000,422.91
2017-12-04,TRONERAS,30675200,71
2017-12-04,URRA1,139995500,158.45
2017-12-04,AGREGADO BOGOTA,1510790100,3763.5
2017-12-04,BETANIA,92556400,124.66
2017-12-04,EL QUIMBO,597077300,1113.81
2017-12-04,MUNA,57599200,57.6
2017-12-04,PRADO,42059300,57.2
2017-12-04,TOPOCORO,958464600,1003.3
2017-12-04,CHUZA,724332900,980.6
2017-12-04,ESMERALDA,976787700,1112.97
2017-12-04,GUAVIO,1607993900,2091.46
2017-12-04,ALTOANCHICAYA,17596300,36.88
2017-12-04,CALIMA1,195534600,217.04
2017-12-04,SALVAJINA,117996100,171.82
2017-12-05,AMANI,221176000,246.13
2017-12-05,MIRAFLORES,284096200,313.1
2017-12-05,PENOL,3542609100,4078.46
2017-12-05,PLAYAS,111960900,96.35
2017-12-05,PORCE II,92329900,130.14
2017-12-05,PORCE III,80613400,117.29
2017-12-05,PUNCHINA,47560600,65.12
2017-12-05,RIOGRANDE2,536139400,560.59
2017-12-05,SAN LORENZO,396221100,422.91
2017-12-05,TRONERAS,24170200,71
2017-12-05,URRA1,141046100,158.45
2017-12-05,AGREGADO BOGOTA,1506657000,3763.5
2017-12-05,BETANIA,95573200,124.66
2017-12-05,EL QUIMBO,600117800,1113.81
2017-12-05,MUNA,57599200,57.6
2017-12-05,PRADO,41814800,57.2
2017-12-05,TOPOCORO,953046800,1003.3
2017-12-05,CHUZA,718632200,980.6
2017-12-05,ESMERALDA,970863200,1112.97
2017-12-05,GUAVIO,1613508800,2091.46
2017-12-05,ALTOANCHICAYA,16979800,36.88
2017-12-05,CALIMA1,193555900,217.04
2017-12-05,SALVAJINA,118876800,171.82
2017-12-06,AMANI,219579300,246.13
2017-12-06,MIRAFLORES,284741600,313.1
2017-12-06,PENOL,3526089000,4078.46
2017-12-06,PLAYAS,109681300,96.35
2017-12-06,PORCE II,104195600,130.14
2017-12-06,PORCE III,69460400,117.29
2017-12-06,PUNCHINA,52717000,65.12
2017-12-06,RIOGRANDE2,530734700,560.59
2017-12-06,SAN LORENZO,386654200,422.91
2017-12-06,TRONERAS,17304100,71
2017-12-06,URRA1,140634600,158.45
2017-12-06,AGREGADO BOGOTA,1504606400,3763.5
2017-12-06,BETANIA,95931900,124.66
2017-12-06,EL QUIMBO,596803400,1113.81
2017-12-06,MUNA,54773900,57.6
2017-12-06,PRADO,41325700,57.2
2017-12-06,TOPOCORO,945922000,1003.3
2017-12-06,CHUZA,712489500,980.6
2017-12-06,ESMERALDA,964365500,1112.97
2017-12-06,GUAVIO,1615962000,2091.46
2017-12-06,ALTOANCHICAYA,10321000,36.88
2017-12-06,CALIMA1,192001900,217.04
2017-12-06,SALVAJINA,119270600,171.82
2017-12-07,AMANI,223229800,246.13
2017-12-07,MIRAFLORES,285166500,313.1
2017-12-07,PENOL,3509629800,4078.46
2017-12-07,PLAYAS,106975000,96.35
2017-12-07,PORCE II,97526000,130.14
2017-12-07,PORCE III,64005000,117.29
2017-12-07,PUNCHINA,48425000,65.12
2017-12-07,RIOGRANDE2,526858900,560.59
2017-12-07,SAN LORENZO,386153500,422.91
2017-12-07,TRONERAS,25576000,71
2017-12-07,URRA1,140580200,158.45
2017-12-07,AGREGADO BOGOTA,1502364400,3763.5
2017-12-07,BETANIA,93789600,124.66
2017-12-07,EL QUIMBO,591279400,1113.81
2017-12-07,MUNA,54181500,57.6
2017-12-07,PRADO,41325700,57.2
2017-12-07,TOPOCORO,939543700,1003.3
2017-12-07,CHUZA,705923000,980.6
2017-12-07,ESMERALDA,966472600,1112.97
2017-12-07,GUAVIO,1608298200,2091.46
2017-12-07,ALTOANCHICAYA,10321000,36.88
2017-12-07,CALIMA1,192001900,217.04
2017-12-07,SALVAJINA,119270600,171.82
2017-12-08,AMANI,217663200,246.13
2017-12-08,MIRAFLORES,285811900,313.1
2017-12-08,PENOL,3511982800,4078.46
2017-12-08,PLAYAS,109617000,96.35
2017-12-08,PORCE II,84386900,130.14
2017-12-08,PORCE III,62566900,117.29
2017-12-08,PUNCHINA,60042200,65.12
2017-12-08,RIOGRANDE2,520652200,560.59
2017-12-08,SAN LORENZO,380777000,422.91
2017-12-08,TRONERAS,35806400,71
2017-12-08,URRA1,140087000,158.45
2017-12-08,AGREGADO BOGOTA,1499593800,3763.5
2017-12-08,BETANIA,89100000,124.66
2017-12-08,EL QUIMBO,581614700,1113.81
2017-12-08,MUNA,50171500,57.6
2017-12-08,PRADO,41032600,57.2
2017-12-08,TOPOCORO,944447000,1003.3
2017-12-08,CHUZA,699379300,980.6
2017-12-08,ESMERALDA,969195200,1112.97
2017-12-08,GUAVIO,1606768700,2091.46
2017-12-08,ALTOANCHICAYA,6103800,36.88
2017-12-08,CALIMA1,191069500,217.04
2017-12-08,SALVAJINA,118534900,171.82
2017-12-09,AMANI,215058900,246.13
2017-12-09,MIRAFLORES,286674600,313.1
2017-12-09,PENOL,3521403200,4078.46
2017-12-09,PLAYAS,105566300,96.35
2017-12-09,PORCE II,83164600,130.14
2017-12-09,PORCE III,60785800,117.29
2017-12-09,PUNCHINA,65122800,65.12
2017-12-09,RIOGRANDE2,519016600,560.59
2017-12-09,SAN LORENZO,404839200,422.91
2017-12-09,TRONERAS,44202800,71
2017-12-09,URRA1,140333000,158.45
2017-12-09,AGREGADO BOGOTA,1496194300,3763.5
2017-12-09,BETANIA,89526500,124.66
2017-12-09,EL QUIMBO,582998100,1113.81
2017-12-09,MUNA,46207000,57.6
2017-12-09,PRADO,41081200,57.2
2017-12-09,TOPOCORO,941504300,1003.3
2017-12-09,CHUZA,692411800,980.6
2017-12-09,ESMERALDA,959532000,1112.97
2017-12-09,GUAVIO,1610748700,2091.46
2017-12-09,ALTOANCHICAYA,18878800,36.88
2017-12-09,CALIMA1,189002700,217.04
2017-12-09,SALVAJINA,118288800,171.82
2017-12-10,AMANI,219447100,246.13
2017-12-10,MIRAFLORES,287320000,313.1
2017-12-10,PENOL,3516688900,4078.46
2017-12-10,PLAYAS,108640800,96.35
2017-12-10,PORCE II,89426700,130.14
2017-12-10,PORCE III,50170200,117.29
2017-12-10,PUNCHINA,67473500,65.12
2017-12-10,RIOGRANDE2,516567100,560.59
2017-12-10,SAN LORENZO,396484600,422.91
2017-12-10,TRONERAS,52286200,71
2017-12-10,URRA1,141677700,158.45
2017-12-10,AGREGADO BOGOTA,1494891000,3763.5
2017-12-10,BETANIA,90815800,124.66
2017-12-10,EL QUIMBO,584376700,1113.81
2017-12-10,MUNA,43199400,57.6
2017-12-10,PRADO,41716200,57.2
2017-12-10,TOPOCORO,946904100,1003.3
2017-12-10,CHUZA,684806400,980.6
2017-12-10,ESMERALDA,962273700,1112.97
2017-12-10,GUAVIO,1612587900,2091.46
2017-12-10,ALTOANCHICAYA,34674800,36.88
2017-12-10,CALIMA1,190240700,217.04
2017-12-10,SALVAJINA,119172200,171.82
2017-12-11,AMANI,227100500,246.13
2017-12-11,MIRAFLORES,287751300,313.1
2017-12-11,PENOL,3507276700,4078.46
2017-12-11,PLAYAS,111682300,96.35
2017-12-11,PORCE II,84053200,130.14
2017-12-11,PORCE III,45135500,117.29
2017-12-11,PUNCHINA,67079200,65.12
2017-12-11,RIOGRANDE2,519696100,560.59
2017-12-11,SAN LORENZO,389500500,422.91
2017-12-11,TRONERAS,59804000,71
2017-12-11,URRA1,141256300,158.45
2017-12-11,AGREGADO BOGOTA,1492202500,3763.5
2017-12-11,BETANIA,91336500,124.66
2017-12-11,EL QUIMBO,579957600,1113.81
2017-12-11,MUNA,42060200,57.6
2017-12-11,PRADO,41716200,57.2
2017-12-11,TOPOCORO,943957800,1003.3
2017-12-11,CHUZA,685476200,980.6
2017-12-11,ESMERALDA,964785400,1112.97
2017-12-11,GUAVIO,1607687000,2091.46
2017-12-11,ALTOANCHICAYA,35464000,36.88
2017-12-11,CALIMA1,189722700,217.04
2017-12-11,SALVAJINA,120009100,171.82
2017-12-12,AMANI,227876800,246.13
2017-12-12,MIRAFLORES,288399900,313.1
2017-12-12,PENOL,3511982800,4078.46
2017-12-12,PLAYAS,108457700,96.35
2017-12-12,PORCE II,77194200,130.14
2017-12-12,PORCE III,47347900,117.29
2017-12-12,PUNCHINA,64789200,65.12
2017-12-12,RIOGRANDE2,516069300,560.59
2017-12-12,SAN LORENZO,393374700,422.91
2017-12-12,TRONERAS,56251200,71
2017-12-12,URRA1,140991800,158.45
2017-12-12,AGREGADO BOGOTA,1491295700,3763.5
2017-12-12,BETANIA,92032400,124.66
2017-12-12,EL QUIMBO,581614700,1113.81
2017-12-12,MUNA,40602000,57.6
2017-12-12,PRADO,43586000,57.2
2017-12-12,TOPOCORO,946904100,1003.3
2017-12-12,CHUZA,682801300,980.6
2017-12-12,ESMERALDA,965207200,1112.97
2017-12-12,GUAVIO,1614734100,2091.46
2017-12-12,ALTOANCHICAYA,35661300,36.88
2017-12-12,CALIMA1,187764600,217.04
2017-12-12,SALVAJINA,122730400,171.82
2017-12-13,AMANI,224518200,246.13
2017-12-13,MIRAFLORES,288399900,313.1
2017-12-13,PENOL,3519046000,4078.46
2017-12-13,PLAYAS,104956400,96.35
2017-12-13,PORCE II,93129800,130.14
2017-12-13,PORCE III,51709900,117.29
2017-12-13,PUNCHINA,62104800,65.12
2017-12-13,RIOGRANDE2,510980700,560.59
2017-12-13,SAN LORENZO,387444900,422.91
2017-12-13,TRONERAS,47851500,71
2017-12-13,URRA1,142458900,158.45
2017-12-13,AGREGADO BOGOTA,1489062800,3763.5
2017-12-13,BETANIA,91596000,124.66
2017-12-13,EL QUIMBO,582445700,1113.81
2017-12-13,MUNA,35361500,57.6
2017-12-13,PRADO,40838000,57.2
2017-12-13,TOPOCORO,942732900,1003.3
2017-12-13,CHUZA,677018600,980.6
2017-12-13,ESMERALDA,952610500,1112.97
2017-12-13,GUAVIO,1612587900,2091.46
2017-12-13,ALTOANCHICAYA,8052100,36.88
2017-12-13,CALIMA1,190240700,217.04
2017-12-13,SALVAJINA,118926000,171.82
2017-12-14,AMANI,221754200,246.13
2017-12-14,MIRAFLORES,288399900,313.1
2017-12-14,PENOL,3516688900,4078.46
2017-12-14,PLAYAS,103195100,96.35
2017-12-14,PORCE II,106255400,130.14
2017-12-14,PORCE III,56076400,117.29
2017-12-14,PUNCHINA,51336900,65.12
2017-12-14,RIOGRANDE2,504382800,560.59
2017-12-14,SAN LORENZO,383069900,422.91
2017-12-14,TRONERAS,39777800,71
2017-12-14,URRA1,141549200,158.45
2017-12-14,AGREGADO BOGOTA,1487249100,3763.5
2017-12-14,BETANIA,87663500,124.66
2017-12-14,EL QUIMBO,582445700,1113.81
2017-12-14,MUNA,29619900,57.6
2017-12-14,PRADO,45024800,57.2
2017-12-14,TOPOCORO,935872600,1003.3
2017-12-14,CHUZA,671035400,980.6
2017-12-14,ESMERALDA,953454100,1112.97
2017-12-14,GUAVIO,1602183000,2091.46
2017-12-14,ALTOANCHICAYA,27350200,36.88
2017-12-14,CALIMA1,184066100,217.04
2017-12-14,SALVAJINA,123080500,171.82
2017-12-15,AMANI,219579300,246.13
2017-12-15,MIRAFLORES,289265700,313.1
2017-12-15,PENOL,3502574700,4078.46
2017-12-15,PLAYAS,104656400,96.35
2017-12-15,PORCE II,98157500,130.14
2017-12-15,PORCE III,71458000,117.29
2017-12-15,PUNCHINA,39886600,65.12
2017-12-15,RIOGRANDE2,503343800,560.59
2017-12-15,SAN LORENZO,378747700,422.91
2017-12-15,TRONERAS,33988400,71
2017-12-15,URRA1,140817500,158.45
2017-12-15,AGREGADO BOGOTA,1484073000,3763.5
2017-12-15,BETANIA,79400200,124.66
2017-12-15,EL QUIMBO,583271900,1113.81
2017-12-15,MUNA,28070500,57.6
2017-12-15,PRADO,45124800,57.2
2017-12-15,TOPOCORO,927077200,1003.3
2017-12-15,CHUZA,663976800,980.6
2017-12-15,ESMERALDA,943906000,1112.97
2017-12-15,GUAVIO,1605546200,2091.46
2017-12-15,ALTOANCHICAYA,21147700,36.88
2017-12-15,CALIMA1,182429200,217.04
2017-12-15,SALVAJINA,122730400,171.82
2017-12-16,AMANI,222073500,246.13
2017-12-16,MIRAFLORES,289048500,313.1
2017-12-16,PENOL,3486168300,4078.46
2017-12-16,PLAYAS,101805800,96.35
2017-12-16,PORCE II,82387300,130.14
2017-12-16,PORCE III,74724900,117.29
2017-12-16,PUNCHINA,27374600,65.12
2017-12-16,RIOGRANDE2,502032100,560.59
2017-12-16,SAN LORENZO,384361300,422.91
2017-12-16,TRONERAS,42662800,71
2017-12-16,URRA1,138467800,158.45
2017-12-16,AGREGADO BOGOTA,1481844600,3763.5
2017-12-16,BETANIA,79798600,124.66
2017-12-16,EL QUIMBO,581062400,1113.81
2017-12-16,MUNA,22556700,57.6
2017-12-16,PRADO,45724600,57.2
2017-12-16,TOPOCORO,916361000,1003.3
2017-12-16,CHUZA,657387500,980.6
2017-12-16,ESMERALDA,947012000,1112.97
2017-12-16,GUAVIO,1597907100,2091.46
2017-12-16,ALTOANCHICAYA,18989700,36.88
2017-12-16,CALIMA1,183040500,217.04
2017-12-16,SALVAJINA,122730400,171.82
2017-12-17,AMANI,224584200,246.13
2017-12-17,MIRAFLORES,289048500,313.1
2017-12-17,PENOL,3467433200,4078.46
2017-12-17,PLAYAS,100716700,96.35
2017-12-17,PORCE II,87401500,130.14
2017-12-17,PORCE III,60137000,117.29
2017-12-17,PUNCHINA,24295900,65.12
2017-12-17,RIOGRANDE2,494245100,560.59
2017-12-17,SAN LORENZO,389500500,422.91
2017-12-17,TRONERAS,50487400,71
2017-12-17,URRA1,136201000,158.45
2017-12-17,AGREGADO BOGOTA,1479397600,3763.5
2017-12-17,BETANIA,80279600,124.66
2017-12-17,EL QUIMBO,579683700,1113.81
2017-12-17,MUNA,23057900,57.6
2017-12-17,PRADO,45974500,57.2
2017-12-17,TOPOCORO,905677500,1003.3
2017-12-17,CHUZA,650164800,980.6
2017-12-17,ESMERALDA,949504500,1112.97
2017-12-17,GUAVIO,1586337300,2091.46
2017-12-17,ALTOANCHICAYA,12848900,36.88
2017-12-17,CALIMA1,183656900,217.04
2017-12-17,SALVAJINA,122681200,171.82
2017-12-18,AMANI,222525000,246.13
2017-12-18,MIRAFLORES,288617100,313.1
2017-12-18,PENOL,3448771400,4078.46
2017-12-18,PLAYAS,106335900,96.35
2017-12-18,PORCE II,77215200,130.14
2017-12-18,PORCE III,76218700,117.29
2017-12-18,PUNCHINA,13179300,65.12
2017-12-18,RIOGRANDE2,493119100,560.59
2017-12-18,SAN LORENZO,378220600,422.91
2017-12-18,TRONERAS,43726800,71
2017-12-18,URRA1,133425000,158.45
2017-12-18,AGREGADO BOGOTA,1476239700,3763.5
2017-12-18,BETANIA,78682800,124.66
2017-12-18,EL QUIMBO,568491800,1113.81
2017-12-18,MUNA,27068000,57.6
2017-12-18,PRADO,45424700,57.2
2017-12-18,TOPOCORO,893345000,1003.3
2017-12-18,CHUZA,643197300,980.6
2017-12-18,ESMERALDA,945152200,1112.97
2017-12-18,GUAVIO,1573904100,2091.46
2017-12-18,ALTOANCHICAYA,10345700,36.88
2017-12-18,CALIMA1,182020000,217.04
2017-12-18,SALVAJINA,121639100,171.82
2017-12-19,AMANI,216264700,246.13
2017-12-19,MIRAFLORES,288399900,313.1
2017-12-19,PENOL,3432482800,4078.46
2017-12-19,PLAYAS,106922300,96.35
2017-12-19,PORCE II,85925000,130.14
2017-12-19,PORCE III,69822800,117.29
2017-12-19,PUNCHINA,30453300,65.12
2017-12-19,RIOGRANDE2,491728400,560.59
2017-12-19,SAN LORENZO,366360900,422.91
2017-12-19,TRONERAS,39662700,71
2017-12-19,URRA1,130632800,158.45
2017-12-19,AGREGADO BOGOTA,1473377900,3763.5
2017-12-19,BETANIA,76391700,124.66
2017-12-19,EL QUIMBO,556877500,1113.81
2017-12-19,MUNA,26566700,57.6
2017-12-19,PRADO,45574600,57.2
2017-12-19,TOPOCORO,880824100,1003.3
2017-12-19,CHUZA,636038400,980.6
2017-12-19,ESMERALDA,925116400,1112.97
2017-12-19,GUAVIO,1555506500,2091.46
2017-12-19,ALTOANCHICAYA,3267700,36.88
2017-12-19,CALIMA1,179373000,217.04
2017-12-19,SALVAJINA,119024500,171.82
2017-12-20,AMANI,211138600,246.13
2017-12-20,MIRAFLORES,287968500,313.1
2017-12-20,PENOL,3420851700,4078.46
2017-12-20,PLAYAS,105020700,96.35
2017-12-20,PORCE II,66630600,130.14
2017-12-20,PORCE III,68556200,117.29
2017-12-20,PUNCHINA,21050400,65.12
2017-12-20,RIOGRANDE2,490017700,560.59
2017-12-20,SAN LORENZO,358876000,422.91
2017-12-20,TRONERAS,47110300,71
2017-12-20,URRA1,128471100,158.45
2017-12-20,AGREGADO BOGOTA,1470220000,3763.5
2017-12-20,BETANIA,76391700,124.66
2017-12-20,EL QUIMBO,548234100,1113.81
2017-12-20,MUNA,27068000,57.6
2017-12-20,PRADO,44677600,57.2
2017-12-20,TOPOCORO,868832300,1003.3
2017-12-20,CHUZA,628916000,980.6
2017-12-20,ESMERALDA,926535200,1112.97
2017-12-20,GUAVIO,1541110800,2091.46
2017-12-20,ALTOANCHICAYA,,36.88
2017-12-20,CALIMA1,176736400,217.04
2017-12-20,SALVAJINA,116095300,171.82
2017-12-21,AMANI,205494900,246.13
2017-12-21,MIRAFLORES,287102700,313.1
2017-12-21,PENOL,3406920300,4078.46
2017-12-21,PLAYAS,105944300,96.35
2017-12-21,PORCE II,47291100,130.14
2017-12-21,PORCE III,88243300,117.29
2017-12-21,PUNCHINA,30771800,65.12
2017-12-21,RIOGRANDE2,488492700,560.59
2017-12-21,SAN LORENZO,347069000,422.91
2017-12-21,TRONERAS,37218600,71
2017-12-21,URRA1,126152300,158.45
2017-12-21,AGREGADO BOGOTA,1466847900,3763.5
2017-12-21,BETANIA,70214500,124.66
2017-12-21,EL QUIMBO,540287000,1113.81
2017-12-21,MUNA,31169200,57.6
2017-12-21,PRADO,43833200,57.2
2017-12-21,TOPOCORO,856648400,1003.3
2017-12-21,CHUZA,621397100,980.6
2017-12-21,ESMERALDA,915280700,1112.97
2017-12-21,GUAVIO,1515501600,2091.46
2017-12-21,ALTOANCHICAYA,3465000,36.88
2017-12-21,CALIMA1,174923400,217.04
2017-12-21,SALVAJINA,113579100,171.82
2017-12-22,AMANI,202444600,246.13
2017-12-22,MIRAFLORES,285811900,313.1
2017-12-22,PENOL,3402307600,4078.46
2017-12-22,PLAYAS,102550100,96.35
2017-12-22,PORCE II,60693300,130.14
2017-12-22,PORCE III,73264700,117.29
2017-12-22,PUNCHINA,18305400,65.12
2017-12-22,RIOGRANDE2,479998500,560.59
2017-12-22,SAN LORENZO,341508100,422.91
2017-12-22,TRONERAS,35266400,71
2017-12-22,URRA1,122919000,158.45
2017-12-22,AGREGADO BOGOTA,1463065700,3763.5
2017-12-22,BETANIA,72586500,124.66
2017-12-22,EL QUIMBO,540022400,1113.81
2017-12-22,MUNA,28845200,57.6
2017-12-22,PRADO,42895600,57.2
2017-12-22,TOPOCORO,842619900,1003.3
2017-12-22,CHUZA,614133400,980.6
2017-12-22,ESMERALDA,913229200,1112.97
2017-12-22,GUAVIO,1498068900,2091.46
2017-12-22,ALTOANCHICAYA,801500,36.88
2017-12-22,CALIMA1,172721900,217.04
2017-12-22,SALVAJINA,110562400,171.82
2017-12-23,AMANI,208749000,246.13
2017-12-23,MIRAFLORES,284310300,313.1
2017-12-23,PENOL,3397674700,4078.46
2017-12-23,PLAYAS,98347400,96.35
2017-12-23,PORCE II,72613000,130.14
2017-12-23,PORCE III,59787000,117.29
2017-12-23,PUNCHINA,32834400,65.12
2017-12-23,RIOGRANDE2,471231700,560.59
2017-12-23,SAN LORENZO,342246000,422.91
2017-12-23,TRONERAS,25668600,71
2017-12-23,URRA1,119786900,158.45
2017-12-23,AGREGADO BOGOTA,1459916800,3763.5
2017-12-23,BETANIA,66531600,124.66
2017-12-23,EL QUIMBO,529991100,1113.81
2017-12-23,MUNA,30622400,57.6
2017-12-23,PRADO,42452500,57.2
2017-12-23,TOPOCORO,828424700,1003.3
2017-12-23,CHUZA,606906200,980.6
2017-12-23,ESMERALDA,903086600,1112.97
2017-12-23,GUAVIO,1475781800,2091.46
2017-12-23,ALTOANCHICAYA,5105000,36.88
2017-12-23,CALIMA1,170131900,217.04
2017-12-23,SALVAJINA,107299500,171.82
2017-12-24,AMANI,215185500,246.13
2017-12-24,MIRAFLORES,283022700,313.1
2017-12-24,PENOL,3393041700,4078.46
2017-12-24,PLAYAS,93951800,96.35
2017-12-24,PORCE II,53879400,130.14
2017-12-24,PORCE III,76344200,117.29
2017-12-24,PUNCHINA,34942500,65.12
2017-12-24,RIOGRANDE2,463654000,560.59
2017-12-24,SAN LORENZO,346831800,422.91
2017-12-24,TRONERAS,33988400,71
2017-12-24,URRA1,118068900,158.45
2017-12-24,AGREGADO BOGOTA,1455405500,3763.5
2017-12-24,BETANIA,61908200,124.66
2017-12-24,EL QUIMBO,519713700,1113.81
2017-12-24,MUNA,37548900,57.6
2017-12-24,PRADO,42501100,57.2
2017-12-24,TOPOCORO,813827200,1003.3
2017-12-24,CHUZA,599496700,980.6
2017-12-24,ESMERALDA,903891900,1112.97
2017-12-24,GUAVIO,1451658300,2091.46
2017-12-24,ALTOANCHICAYA,2959400,36.88
2017-12-24,CALIMA1,171028100,217.04
2017-12-24,SALVAJINA,104444200,171.82
2017-12-25,AMANI,213660300,246.13
2017-12-25,MIRAFLORES,281096100,313.1
2017-12-25,PENOL,3379159100,4078.46
2017-12-25,PLAYAS,103906200,96.35
2017-12-25,PORCE II,62267500,130.14
2017-12-25,PORCE III,61559200,117.29
2017-12-25,PUNCHINA,49122700,65.12
2017-12-25,RIOGRANDE2,455863100,560.59
2017-12-25,SAN LORENZO,335736300,422.91
2017-12-25,TRONERAS,42662800,71
2017-12-25,URRA1,116531300,158.45
2017-12-25,AGREGADO BOGOTA,1451623300,3763.5
2017-12-25,BETANIA,67126700,124.66
2017-12-25,EL QUIMBO,515062400,1113.81
2017-12-25,MUNA,36455200,57.6
2017-12-25,PRADO,42551100,57.2
2017-12-25,TOPOCORO,800476400,1003.3
2017-12-25,CHUZA,593600000,980.6
2017-12-25,ESMERALDA,892963300,1112.97
2017-12-25,GUAVIO,1455131100,2091.46
2017-12-25,ALTOANCHICAYA,7632900,36.88
2017-12-25,CALIMA1,169137400,217.04
2017-12-25,SALVAJINA,105330300,171.82
2017-12-26,AMANI,211072500,246.13
2017-12-26,MIRAFLORES,279179100,313.1
2017-12-26,PENOL,3372258400,4078.46
2017-12-26,PLAYAS,98741000,96.35
2017-12-26,PORCE II,55056700,130.14
2017-12-26,PORCE III,75004200,117.29
2017-12-26,PUNCHINA,35746300,65.12
2017-12-26,RIOGRANDE2,449431200,560.59
2017-12-26,SAN LORENZO,338609000,422.91
2017-12-26,TRONERAS,34413300,71
2017-12-26,URRA1,113336300,158.45
2017-12-26,AGREGADO BOGOTA,1448055200,3763.5
2017-12-26,BETANIA,73665900,124.66
2017-12-26,EL QUIMBO,514291800,1113.81
2017-12-26,MUNA,27797100,57.6
2017-12-26,PRADO,42599700,57.2
2017-12-26,TOPOCORO,798374400,1003.3
2017-12-26,CHUZA,586883200,980.6
2017-12-26,ESMERALDA,882705700,1112.97
2017-12-26,GUAVIO,1458318900,2091.46
2017-12-26,ALTOANCHICAYA,6769700,36.88
2017-12-26,CALIMA1,167065400,217.04
2017-12-26,SALVAJINA,106219200,171.82
2017-12-27,AMANI,209123400,246.13
2017-12-27,MIRAFLORES,277258900,313.1
2017-12-27,PENOL,3363029100,4078.46
2017-12-27,PLAYAS,105696800,96.35
2017-12-27,PORCE II,65044400,130.14
